timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1702027795814,19877,Sports-1,200,OK,User 1-23,text,true,,508303,126,48,48,https://www.daraz.com.bd/cycling/,706,0,258
1702027772852,43053,HomePage,200,OK,User 1-13,text,true,,1165454,236,48,48,https://www.daraz.com.bd/,115,0,0
1702027772852,115,HomePage-0,301,Moved Permanently,User 1-13,text,true,,634,118,48,48,http://www.daraz.com.bd/,115,0,0
1702027772968,42937,HomePage-1,200,OK,User 1-13,text,true,,1164820,118,48,48,https://www.daraz.com.bd/,97,0,0
1702027787198,29819,Catagories,200,OK,User 1-48,text,true,,495780,292,48,48,https://www.daraz.com.bd/womens-traditional-clothing/,1983,0,1097
1702027787198,1984,Catagories-0,301,Moved Permanently,User 1-48,text,true,,662,146,48,48,http://www.daraz.com.bd/womens-traditional-clothing/,1983,0,1097
1702027789183,27834,Catagories-1,200,OK,User 1-48,text,true,,495118,146,48,48,https://www.daraz.com.bd/womens-traditional-clothing/,725,0,185
1702027794879,22512,Sports,200,OK,User 1-3,text,true,,508994,252,48,48,https://www.daraz.com.bd/cycling/,389,0,0
1702027794879,389,Sports-0,301,Moved Permanently,User 1-3,text,true,,642,126,48,48,http://www.daraz.com.bd/cycling/,389,0,0
1702027795269,22122,Sports-1,200,OK,User 1-3,text,true,,508352,126,48,48,https://www.daraz.com.bd/cycling/,1053,0,553
1702027784385,33272,Sports,200,OK,User 1-17,text,true,,508962,252,48,48,https://www.daraz.com.bd/cycling/,92,0,0
1702027784385,92,Sports-0,301,Moved Permanently,User 1-17,text,true,,642,126,48,48,http://www.daraz.com.bd/cycling/,92,0,0
1702027784477,33180,Sports-1,200,OK,User 1-17,text,true,,508320,126,48,48,https://www.daraz.com.bd/cycling/,470,0,0
1702027795071,23219,Sports,200,OK,User 1-34,text,true,,508961,252,47,47,https://www.daraz.com.bd/cycling/,467,0,108
1702027795071,467,Sports-0,301,Moved Permanently,User 1-34,text,true,,642,126,47,47,http://www.daraz.com.bd/cycling/,467,0,108
1702027795538,22752,Sports-1,200,OK,User 1-34,text,true,,508319,126,47,47,https://www.daraz.com.bd/cycling/,5656,0,5180
1702027766132,52421,HomePage,200,OK,User 1-31,text,true,,1166628,236,46,46,https://www.daraz.com.bd/,101,0,0
1702027766132,101,HomePage-0,301,Moved Permanently,User 1-31,text,true,,634,118,46,46,http://www.daraz.com.bd/,101,0,0
1702027766233,52320,HomePage-1,200,OK,User 1-31,text,true,,1165994,118,46,46,https://www.daraz.com.bd/,106,0,0
1702027794286,24337,Sports,200,OK,User 1-5,text,true,,511308,252,46,46,https://www.daraz.com.bd/cycling/,589,0,0
1702027794286,590,Sports-0,301,Moved Permanently,User 1-5,text,true,,642,126,46,46,http://www.daraz.com.bd/cycling/,589,0,0
1702027794876,23747,Sports-1,200,OK,User 1-5,text,true,,510666,126,46,46,https://www.daraz.com.bd/cycling/,1378,0,221
1702027793979,25439,Sports,200,OK,User 1-27,text,true,,508978,252,46,46,https://www.daraz.com.bd/cycling/,622,0,0
1702027793979,622,Sports-0,301,Moved Permanently,User 1-27,text,true,,642,126,46,46,http://www.daraz.com.bd/cycling/,622,0,0
1702027794601,24817,Sports-1,200,OK,User 1-27,text,true,,508336,126,46,46,https://www.daraz.com.bd/cycling/,845,0,173
1702027815691,3962,HomePage,200,OK,User 1-23,text,true,,104204,236,46,46,https://www.daraz.com.bd/,120,0,0
1702027815691,120,HomePage-0,301,Moved Permanently,User 1-23,text,true,,634,118,46,46,http://www.daraz.com.bd/,120,0,0
1702027815812,3841,HomePage-1,200,OK,User 1-23,text,true,,103570,118,46,46,https://www.daraz.com.bd/,422,0,0
1702027776267,43405,HomePage,200,OK,User 1-46,text,true,,1165444,236,46,46,https://www.daraz.com.bd/,108,0,0
1702027776267,109,HomePage-0,301,Moved Permanently,User 1-46,text,true,,634,118,46,46,http://www.daraz.com.bd/,108,0,0
1702027776376,43296,HomePage-1,200,OK,User 1-46,text,true,,1164810,118,46,46,https://www.daraz.com.bd/,370,0,0
1702027806346,13759,Sports,200,OK,User 1-33,text,true,,508980,252,46,46,https://www.daraz.com.bd/cycling/,103,0,0
1702027806346,103,Sports-0,301,Moved Permanently,User 1-33,text,true,,642,126,46,46,http://www.daraz.com.bd/cycling/,103,0,0
1702027806449,13656,Sports-1,200,OK,User 1-33,text,true,,508338,126,46,46,https://www.daraz.com.bd/cycling/,420,0,0
1702027804322,16535,Sports,200,OK,User 1-41,text,true,,508978,252,46,46,https://www.daraz.com.bd/cycling/,100,0,0
1702027804322,100,Sports-0,301,Moved Permanently,User 1-41,text,true,,642,126,46,46,http://www.daraz.com.bd/cycling/,100,0,0
1702027804423,16434,Sports-1,200,OK,User 1-41,text,true,,508336,126,46,46,https://www.daraz.com.bd/cycling/,475,0,0
1702027774065,47197,HomePage,200,OK,User 1-22,text,true,,1166620,236,46,46,https://www.daraz.com.bd/,109,0,0
1702027774065,110,HomePage-0,301,Moved Permanently,User 1-22,text,true,,634,118,46,46,http://www.daraz.com.bd/,109,0,0
1702027774175,47087,HomePage-1,200,OK,User 1-22,text,true,,1165986,118,46,46,https://www.daraz.com.bd/,103,0,0
1702027818623,2851,HomePage,200,OK,User 1-5,text,true,,104204,236,46,46,https://www.daraz.com.bd/,156,0,0
1702027818623,156,HomePage-0,301,Moved Permanently,User 1-5,text,true,,634,118,46,46,http://www.daraz.com.bd/,156,0,0
1702027818779,2695,HomePage-1,200,OK,User 1-5,text,true,,103570,118,46,46,https://www.daraz.com.bd/,100,0,0
1702027776285,45204,HomePage,200,OK,User 1-47,text,true,,1165457,236,46,46,https://www.daraz.com.bd/,445,0,0
1702027776285,445,HomePage-0,301,Moved Permanently,User 1-47,text,true,,634,118,46,46,http://www.daraz.com.bd/,445,0,0
1702027776731,44758,HomePage-1,200,OK,User 1-47,text,true,,1164823,118,46,46,https://www.daraz.com.bd/,69,0,0
1702027782226,39675,HomePage,200,OK,User 1-29,text,true,,1166615,236,46,46,https://www.daraz.com.bd/,567,0,0
1702027782226,567,HomePage-0,301,Moved Permanently,User 1-29,text,true,,634,118,46,46,http://www.daraz.com.bd/,567,0,0
1702027782794,39107,HomePage-1,200,OK,User 1-29,text,true,,1165981,118,46,46,https://www.daraz.com.bd/,102,0,0
1702027819422,2973,HomePage,200,OK,User 1-27,text,true,,104223,236,46,46,https://www.daraz.com.bd/,152,0,0
1702027819422,152,HomePage-0,301,Moved Permanently,User 1-27,text,true,,634,118,46,46,http://www.daraz.com.bd/,152,0,0
1702027819574,2821,HomePage-1,200,OK,User 1-27,text,true,,103589,118,46,46,https://www.daraz.com.bd/,334,0,0
1702027772644,50329,HomePage,200,OK,User 1-37,text,true,,1166652,236,46,46,https://www.daraz.com.bd/,105,0,0
1702027772644,105,HomePage-0,301,Moved Permanently,User 1-37,text,true,,634,118,46,46,http://www.daraz.com.bd/,105,0,0
1702027772750,50223,HomePage-1,200,OK,User 1-37,text,true,,1166018,118,46,46,https://www.daraz.com.bd/,676,0,0
1702027820106,3110,HomePage,200,OK,User 1-33,text,true,,104204,236,46,46,https://www.daraz.com.bd/,376,0,0
1702027820106,376,HomePage-0,301,Moved Permanently,User 1-33,text,true,,634,118,46,46,http://www.daraz.com.bd/,376,0,0
1702027820482,2734,HomePage-1,200,OK,User 1-33,text,true,,103570,118,46,46,https://www.daraz.com.bd/,153,0,0
1702027781037,42330,HomePage,200,OK,User 1-19,text,true,,1165465,236,46,46,https://www.daraz.com.bd/,219,0,0
1702027781037,219,HomePage-0,301,Moved Permanently,User 1-19,text,true,,634,118,46,46,http://www.daraz.com.bd/,219,0,0
1702027781256,42111,HomePage-1,200,OK,User 1-19,text,true,,1164831,118,46,46,https://www.daraz.com.bd/,213,0,0
1702027777647,45767,HomePage,200,OK,User 1-11,text,true,,1165450,236,46,46,https://www.daraz.com.bd/,315,0,0
1702027777647,316,HomePage-0,301,Moved Permanently,User 1-11,text,true,,634,118,46,46,http://www.daraz.com.bd/,315,0,0
1702027777963,45451,HomePage-1,200,OK,User 1-11,text,true,,1164816,118,46,46,https://www.daraz.com.bd/,106,0,0
1702027772970,50970,HomePage,200,OK,User 1-36,text,true,,1166620,236,46,46,https://www.daraz.com.bd/,108,0,0
1702027772970,108,HomePage-0,301,Moved Permanently,User 1-36,text,true,,634,118,46,46,http://www.daraz.com.bd/,108,0,0
1702027773078,50862,HomePage-1,200,OK,User 1-36,text,true,,1165986,118,46,46,https://www.daraz.com.bd/,208,0,0
1702027786142,38709,HomePage,200,OK,User 1-32,text,true,,1165444,236,46,46,https://www.daraz.com.bd/,167,0,66
1702027786142,167,HomePage-0,301,Moved Permanently,User 1-32,text,true,,634,118,46,46,http://www.daraz.com.bd/,167,0,66
1702027786309,38542,HomePage-1,200,OK,User 1-32,text,true,,1164810,118,46,46,https://www.daraz.com.bd/,290,0,197
1702027798346,27504,Sports,200,OK,User 1-7,text,true,,508940,252,46,46,https://www.daraz.com.bd/cycling/,188,0,93
1702027798346,189,Sports-0,301,Moved Permanently,User 1-7,text,true,,642,126,46,46,http://www.daraz.com.bd/cycling/,188,0,93
1702027798535,27315,Sports-1,200,OK,User 1-7,text,true,,508298,126,46,46,https://www.daraz.com.bd/cycling/,699,0,198
1702027798734,27120,Sports,200,OK,User 1-42,text,true,,508938,252,45,45,https://www.daraz.com.bd/cycling/,93,0,0
1702027798734,94,Sports-0,301,Moved Permanently,User 1-42,text,true,,642,126,45,45,http://www.daraz.com.bd/cycling/,93,0,0
1702027798828,27026,Sports-1,200,OK,User 1-42,text,true,,508296,126,45,45,https://www.daraz.com.bd/cycling/,777,0,194
1702027771191,54762,HomePage,200,OK,User 1-38,text,true,,1165465,236,45,45,https://www.daraz.com.bd/,289,0,0
1702027771191,289,HomePage-0,301,Moved Permanently,User 1-38,text,true,,634,118,45,45,http://www.daraz.com.bd/,289,0,0
1702027771481,54472,HomePage-1,200,OK,User 1-38,text,true,,1164831,118,45,45,https://www.daraz.com.bd/,102,0,0
1702027783441,42946,HomePage,200,OK,User 1-8,text,true,,1165459,236,45,45,https://www.daraz.com.bd/,108,0,0
1702027783441,108,HomePage-0,301,Moved Permanently,User 1-8,text,true,,634,118,45,45,http://www.daraz.com.bd/,108,0,0
1702027783549,42838,HomePage-1,200,OK,User 1-8,text,true,,1164825,118,45,45,https://www.daraz.com.bd/,282,0,0
1702027805216,22304,Sports,200,OK,User 1-4,text,true,,508977,252,45,45,https://www.daraz.com.bd/cycling/,725,0,0
1702027805216,725,Sports-0,301,Moved Permanently,User 1-4,text,true,,642,126,45,45,http://www.daraz.com.bd/cycling/,725,0,0
1702027805942,21578,Sports-1,200,OK,User 1-4,text,true,,508335,126,45,45,https://www.daraz.com.bd/cycling/,882,0,0
1702027785383,42384,HomePage,200,OK,User 1-1,text,true,,1165462,236,44,44,https://www.daraz.com.bd/,440,0,85
1702027785383,440,HomePage-0,301,Moved Permanently,User 1-1,text,true,,634,118,44,44,http://www.daraz.com.bd/,440,0,85
1702027785823,41944,HomePage-1,200,OK,User 1-1,text,true,,1164828,118,44,44,https://www.daraz.com.bd/,642,0,542
1702027806174,21979,Catagories,200,OK,User 1-16,text,true,,495351,292,44,44,https://www.daraz.com.bd/womens-traditional-clothing/,183,0,87
1702027806174,183,Catagories-0,301,Moved Permanently,User 1-16,text,true,,662,146,44,44,http://www.daraz.com.bd/womens-traditional-clothing/,183,0,87
1702027806358,21795,Catagories-1,200,OK,User 1-16,text,true,,494689,146,44,44,https://www.daraz.com.bd/womens-traditional-clothing/,1058,0,574
1702027783943,44536,HomePage,200,OK,User 1-49,text,true,,1165454,236,44,44,https://www.daraz.com.bd/,565,0,0
1702027783943,565,HomePage-0,301,Moved Permanently,User 1-49,text,true,,634,118,44,44,http://www.daraz.com.bd/,565,0,0
1702027784509,43970,HomePage-1,200,OK,User 1-49,text,true,,1164820,118,44,44,https://www.daraz.com.bd/,96,0,0
1702027798354,30128,Sports,200,OK,User 1-18,text,true,,508948,252,44,44,https://www.daraz.com.bd/cycling/,97,0,0
1702027798354,97,Sports-0,301,Moved Permanently,User 1-18,text,true,,642,126,44,44,http://www.daraz.com.bd/cycling/,97,0,0
1702027798452,30030,Sports-1,200,OK,User 1-18,text,true,,508306,126,44,44,https://www.daraz.com.bd/cycling/,738,0,197
1702027770441,58212,HomePage,200,OK,User 1-12,text,true,,1166639,236,44,44,https://www.daraz.com.bd/,1102,0,0
1702027770441,1103,HomePage-0,301,Moved Permanently,User 1-12,text,true,,634,118,44,44,http://www.daraz.com.bd/,1102,0,0
1702027771544,57109,HomePage-1,200,OK,User 1-12,text,true,,1166005,118,44,44,https://www.daraz.com.bd/,255,0,0
1702027806633,22217,Sports,200,OK,User 1-26,text,true,,508963,252,44,44,https://www.daraz.com.bd/cycling/,761,0,0
1702027806633,762,Sports-0,301,Moved Permanently,User 1-26,text,true,,642,126,44,44,http://www.daraz.com.bd/cycling/,761,0,0
1702027807395,21455,Sports-1,200,OK,User 1-26,text,true,,508321,126,44,44,https://www.daraz.com.bd/cycling/,445,0,0
1702027805611,23969,Sports,200,OK,User 1-35,text,true,,508930,252,44,44,https://www.daraz.com.bd/cycling/,107,0,0
1702027805611,107,Sports-0,301,Moved Permanently,User 1-35,text,true,,642,126,44,44,http://www.daraz.com.bd/cycling/,107,0,0
1702027805718,23862,Sports-1,200,OK,User 1-35,text,true,,508288,126,44,44,https://www.daraz.com.bd/cycling/,1674,0,1158
1702027817017,12651,Sports,200,OK,User 1-48,text,true,,508988,252,44,44,https://www.daraz.com.bd/cycling/,94,0,0
1702027817017,94,Sports-0,301,Moved Permanently,User 1-48,text,true,,642,126,44,44,http://www.daraz.com.bd/cycling/,94,0,0
1702027817111,12557,Sports-1,200,OK,User 1-48,text,true,,508346,126,44,44,https://www.daraz.com.bd/cycling/,544,0,0
1702027781527,48169,HomePage,200,OK,User 1-20,text,true,,1166623,236,43,43,https://www.daraz.com.bd/,352,0,0
1702027781527,352,HomePage-0,301,Moved Permanently,User 1-20,text,true,,634,118,43,43,http://www.daraz.com.bd/,352,0,0
1702027781880,47816,HomePage-1,200,OK,User 1-20,text,true,,1165989,118,43,43,https://www.daraz.com.bd/,720,0,0
1702027805372,25686,Sports,200,OK,User 1-28,text,true,,508939,252,43,43,https://www.daraz.com.bd/cycling/,468,0,90
1702027805372,468,Sports-0,301,Moved Permanently,User 1-28,text,true,,642,126,43,43,http://www.daraz.com.bd/cycling/,468,0,90
1702027805840,25218,Sports-1,200,OK,User 1-28,text,true,,508297,126,43,43,https://www.daraz.com.bd/cycling/,697,0,197
1702027766139,65901,Sports,200,OK,User 1-9,text,true,,508962,252,42,42,https://www.daraz.com.bd/cycling/,336,0,0
1702027766139,336,Sports-0,301,Moved Permanently,User 1-9,text,true,,642,126,42,42,http://www.daraz.com.bd/cycling/,336,0,0
1702027766475,65565,Sports-1,200,OK,User 1-9,text,true,,508320,126,42,42,https://www.daraz.com.bd/cycling/,432,0,0
1702027799661,32453,Sports,200,OK,User 1-30,text,true,,508944,252,42,42,https://www.daraz.com.bd/cycling/,413,0,0
1702027799661,413,Sports-0,301,Moved Permanently,User 1-30,text,true,,642,126,42,42,http://www.daraz.com.bd/cycling/,413,0,0
1702027800075,32039,Sports-1,200,OK,User 1-30,text,true,,508302,126,42,42,https://www.daraz.com.bd/cycling/,1284,0,482
1702027825855,6352,HomePage,200,OK,User 1-42,text,true,,104222,236,42,42,https://www.daraz.com.bd/,106,0,0
1702027825855,106,HomePage-0,301,Moved Permanently,User 1-42,text,true,,634,118,42,42,http://www.daraz.com.bd/,106,0,0
1702027825961,6246,HomePage-1,200,OK,User 1-42,text,true,,103588,118,42,42,https://www.daraz.com.bd/,99,0,0
1702027828483,4517,HomePage,200,OK,User 1-18,text,true,,104206,236,42,42,https://www.daraz.com.bd/,101,0,0
1702027828483,101,HomePage-0,301,Moved Permanently,User 1-18,text,true,,634,118,42,42,http://www.daraz.com.bd/,101,0,0
1702027828584,4416,HomePage-1,200,OK,User 1-18,text,true,,103572,118,42,42,https://www.daraz.com.bd/,102,0,0
1702027800084,33765,Sports,200,OK,User 1-25,text,true,,509010,252,42,42,https://www.daraz.com.bd/cycling/,98,0,0
1702027800084,98,Sports-0,301,Moved Permanently,User 1-25,text,true,,642,126,42,42,http://www.daraz.com.bd/cycling/,98,0,0
1702027800183,33666,Sports-1,200,OK,User 1-25,text,true,,508368,126,42,42,https://www.daraz.com.bd/cycling/,1671,0,1196
1702027801369,32822,Sports,200,OK,User 1-21,text,true,,508938,252,42,42,https://www.daraz.com.bd/cycling/,104,0,0
1702027801369,104,Sports-0,301,Moved Permanently,User 1-21,text,true,,642,126,42,42,http://www.daraz.com.bd/cycling/,104,0,0
1702027801474,32717,Sports-1,200,OK,User 1-21,text,true,,508296,126,42,42,https://www.daraz.com.bd/cycling/,2738,0,2260
1702027794662,39806,HomePage,200,OK,User 1-39,text,true,,1165444,236,42,42,https://www.daraz.com.bd/,286,0,77
1702027794662,286,HomePage-0,301,Moved Permanently,User 1-39,text,true,,634,118,42,42,http://www.daraz.com.bd/,286,0,77
1702027794949,39519,HomePage-1,200,OK,User 1-39,text,true,,1164810,118,42,42,https://www.daraz.com.bd/,1305,0,1143
1702027812884,21950,Catagories,200,OK,User 1-45,text,true,,495750,292,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,2784,0,2164
1702027812884,2784,Catagories-0,301,Moved Permanently,User 1-45,text,true,,662,146,42,42,http://www.daraz.com.bd/womens-traditional-clothing/,2784,0,2164
1702027815667,19167,Catagories-1,200,OK,User 1-45,text,true,,495088,146,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,1351,0,721
1702027819655,15621,Catagories,200,OK,User 1-23,text,true,,495385,292,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,129,0,0
1702027819655,129,Catagories-0,301,Moved Permanently,User 1-23,text,true,,662,146,42,42,http://www.daraz.com.bd/womens-traditional-clothing/,129,0,0
1702027819785,15491,Catagories-1,200,OK,User 1-23,text,true,,494723,146,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,528,0,0
1702027832114,3822,HomePage,200,OK,User 1-30,text,true,,104222,236,42,42,https://www.daraz.com.bd/,103,0,0
1702027832114,103,HomePage-0,301,Moved Permanently,User 1-30,text,true,,634,118,42,42,http://www.daraz.com.bd/,103,0,0
1702027832217,3719,HomePage-1,200,OK,User 1-30,text,true,,103588,118,42,42,https://www.daraz.com.bd/,160,0,0
1702027823218,13150,Catagories,200,OK,User 1-33,text,true,,495401,292,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,583,0,0
1702027823218,583,Catagories-0,301,Moved Permanently,User 1-33,text,true,,662,146,42,42,http://www.daraz.com.bd/womens-traditional-clothing/,583,0,0
1702027823802,12566,Catagories-1,200,OK,User 1-33,text,true,,494739,146,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,424,0,0
1702027812884,24602,Catagories,200,OK,User 1-43,text,true,,495756,292,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,2787,0,2164
1702027812884,2787,Catagories-0,301,Moved Permanently,User 1-43,text,true,,662,146,42,42,http://www.daraz.com.bd/womens-traditional-clothing/,2787,0,2164
1702027815670,21816,Catagories-1,200,OK,User 1-43,text,true,,495094,146,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,1344,0,706
1702027821490,16052,Catagories,200,OK,User 1-47,text,true,,495765,292,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,1180,0,1076
1702027821490,1180,Catagories-0,301,Moved Permanently,User 1-47,text,true,,662,146,42,42,http://www.daraz.com.bd/womens-traditional-clothing/,1180,0,1076
1702027822670,14872,Catagories-1,200,OK,User 1-47,text,true,,495103,146,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,640,0,156
1702027834191,3904,HomePage,200,OK,User 1-21,text,true,,104222,236,42,42,https://www.daraz.com.bd/,99,0,0
1702027834191,99,HomePage-0,301,Moved Permanently,User 1-21,text,true,,634,118,42,42,http://www.daraz.com.bd/,99,0,0
1702027834291,3804,HomePage-1,200,OK,User 1-21,text,true,,103588,118,42,42,https://www.daraz.com.bd/,121,0,0
1702027821475,16999,Catagories,200,OK,User 1-5,text,true,,495389,292,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,592,0,0
1702027821475,592,Catagories-0,301,Moved Permanently,User 1-5,text,true,,662,146,42,42,http://www.daraz.com.bd/womens-traditional-clothing/,592,0,0
1702027822068,16406,Catagories-1,200,OK,User 1-5,text,true,,494727,146,42,42,https://www.daraz.com.bd/womens-traditional-clothing/,498,0,0
1702027804520,34206,Sports,200,OK,User 1-15,text,true,,508964,252,42,42,https://www.daraz.com.bd/cycling/,1161,0,96
1702027804520,1162,Sports-0,301,Moved Permanently,User 1-15,text,true,,642,126,42,42,http://www.daraz.com.bd/cycling/,1161,0,96
1702027805682,33044,Sports-1,200,OK,User 1-15,text,true,,508322,126,42,42,https://www.daraz.com.bd/cycling/,752,0,193
1702027822974,15866,Catagories,200,OK,User 1-37,text,true,,495774,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,3943,0,1107
1702027822974,3943,Catagories-0,301,Moved Permanently,User 1-37,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,3943,0,1107
1702027826918,11922,Catagories-1,200,OK,User 1-37,text,true,,495112,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1741,0,1182
1702027822396,16603,Catagories,200,OK,User 1-27,text,true,,495774,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,354,0,0
1702027822396,354,Catagories-0,301,Moved Permanently,User 1-27,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,354,0,0
1702027822751,16248,Catagories-1,200,OK,User 1-27,text,true,,495112,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,465,0,0
1702027814211,25132,Catagories,200,OK,User 1-44,text,true,,495772,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,3125,0,2064
1702027814211,3125,Catagories-0,301,Moved Permanently,User 1-44,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,3125,0,2064
1702027817337,22006,Catagories-1,200,OK,User 1-44,text,true,,495110,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1074,0,587
1702027824853,15665,Catagories,200,OK,User 1-32,text,true,,495375,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,150,0,0
1702027824853,150,Catagories-0,301,Moved Permanently,User 1-32,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,150,0,0
1702027825003,15515,Catagories-1,200,OK,User 1-32,text,true,,494713,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,867,0,0
1702027823368,17872,Catagories,200,OK,User 1-19,text,true,,495774,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1205,0,1108
1702027823368,1205,Catagories-0,301,Moved Permanently,User 1-19,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,1205,0,1108
1702027824574,16666,Catagories-1,200,OK,User 1-19,text,true,,495112,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,670,0,211
1702027823941,17360,Catagories,200,OK,User 1-36,text,true,,495756,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1288,0,1196
1702027823941,1289,Catagories-0,301,Moved Permanently,User 1-36,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,1288,0,1196
1702027825230,16071,Catagories-1,200,OK,User 1-36,text,true,,495094,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1110,0,642
1702027812333,30579,HomePage,200,OK,User 1-24,text,true,,1165462,236,41,41,https://www.daraz.com.bd/,132,0,0
1702027812333,132,HomePage-0,301,Moved Permanently,User 1-24,text,true,,634,118,41,41,http://www.daraz.com.bd/,132,0,0
1702027812465,30447,HomePage-1,200,OK,User 1-24,text,true,,1164828,118,41,41,https://www.daraz.com.bd/,1013,0,0
1702027815905,27745,Catagories,200,OK,User 1-13,text,true,,495758,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,258,0,162
1702027815905,258,Catagories-0,301,Moved Permanently,User 1-13,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,258,0,162
1702027816163,27487,Catagories-1,200,OK,User 1-13,text,true,,495096,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1089,0,507
1702027797554,46945,HomePage,200,OK,User 1-40,text,true,,1166622,236,41,41,https://www.daraz.com.bd/,1420,0,481
1702027797554,1420,HomePage-0,301,Moved Permanently,User 1-40,text,true,,634,118,41,41,http://www.daraz.com.bd/,1420,0,481
1702027798975,45524,HomePage-1,200,OK,User 1-40,text,true,,1165988,118,41,41,https://www.daraz.com.bd/,1230,0,1142
1702027828481,16057,Catagories,200,OK,User 1-49,text,true,,495757,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,788,0,690
1702027828481,788,Catagories-0,301,Moved Permanently,User 1-49,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,788,0,690
1702027829268,15270,Catagories-1,200,OK,User 1-49,text,true,,495095,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,700,0,202
1702027828654,17314,Catagories,200,OK,User 1-12,text,true,,495385,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1571,0,517
1702027828654,1571,Catagories-0,301,Moved Permanently,User 1-12,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,1571,0,517
1702027830224,15744,Catagories-1,200,OK,User 1-12,text,true,,494723,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1255,0,725
1702027832207,13997,Catagories,200,OK,User 1-42,text,true,,495748,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,169,0,0
1702027832207,169,Catagories-0,301,Moved Permanently,User 1-42,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,169,0,0
1702027832377,13827,Catagories-1,200,OK,User 1-42,text,true,,495086,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,918,0,0
1702027818553,27968,Catagories,200,OK,User 1-31,text,true,,495750,292,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,393,0,71
1702027818553,393,Catagories-0,301,Moved Permanently,User 1-31,text,true,,662,146,41,41,http://www.daraz.com.bd/womens-traditional-clothing/,393,0,71
1702027818946,27575,Catagories-1,200,OK,User 1-31,text,true,,495088,146,41,41,https://www.daraz.com.bd/womens-traditional-clothing/,1755,0,1176
1702027806879,40158,HomePage,200,OK,User 1-6,text,true,,1165454,236,41,41,https://www.daraz.com.bd/,111,0,0
1702027806879,111,HomePage-0,301,Moved Permanently,User 1-6,text,true,,634,118,41,41,http://www.daraz.com.bd/,111,0,0
1702027806991,40046,HomePage-1,200,OK,User 1-6,text,true,,1164820,118,41,41,https://www.daraz.com.bd/,98,0,0
1702027835278,12211,Sports,200,OK,User 1-23,text,true,,508980,252,41,41,https://www.daraz.com.bd/cycling/,762,0,88
1702027835278,762,Sports-0,301,Moved Permanently,User 1-23,text,true,,642,126,41,41,http://www.daraz.com.bd/cycling/,762,0,88
1702027836041,11448,Sports-1,200,OK,User 1-23,text,true,,508338,126,41,41,https://www.daraz.com.bd/cycling/,487,0,0
1702027819672,28080,Catagories,200,OK,User 1-46,text,true,,495764,292,40,40,https://www.daraz.com.bd/womens-traditional-clothing/,215,0,114
1702027819672,215,Catagories-0,301,Moved Permanently,User 1-46,text,true,,662,146,40,40,http://www.daraz.com.bd/womens-traditional-clothing/,215,0,114
1702027819888,27864,Catagories-1,200,OK,User 1-46,text,true,,495102,146,40,40,https://www.daraz.com.bd/womens-traditional-clothing/,1993,0,1185
